IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.0900273320498
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.1746221187888
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.2740539241484
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.3866299666407
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.5088158525904
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.64973273458
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.8178199058327
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.0023622045719
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.2259445468591
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.4656640585495
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.7204052542127
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.0229564382167
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",840,"United States of America","US","USA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.28904504338
